"","date","eventId","selection","home","away","toverByPrice","turnover","APL"
"419","12/02/2017",4414354,"Draw","Burnley","Chelsea",7034.9542,1579.58,4.45368654958913
"420","12/03/2017",4413714,"Burnley","Liverpool","Burnley",169165.22,11795.24,14.3418209379377
"421","12/03/2017",4413714,"Draw","Liverpool","Burnley",42813.22,6648.68,6.43935638352274
"422","12/03/2017",4413714,"Liverpool","Liverpool","Burnley",51743.095425496,40615.64,1.27396971771209
"423","12/03/2017",4413795,"Manchester Utd","Southampton","Manchester Utd",237.717,129.9,1.83
"424","12/05/2017",4414234,"Draw","Everton","Watford",6537.2076,1405.84,4.6500367040346
"425","12/05/2017",4414234,"Everton","Everton","Watford",18574.6848987684,12825.56,1.44825527296807
"426","12/05/2017",4414234,"Watford","Everton","Watford",23146.67,2793.36,8.286318269038
"427","12/05/2017",4414394,"Chelsea","West Brom","Chelsea",53489.4874104954,39012.7,1.37107883869856
"428","12/05/2017",4414394,"Draw","West Brom","Chelsea",5552.4162,1155.68,4.80445815450644
"429","12/05/2017",4414394,"West Brom","West Brom","Chelsea",38027.39,3824.78,9.9423731561031
"430","12/09/2016",4413708,"Draw","Sunderland","Everton",48758.908,14146.58,3.44669227474061
"431","12/09/2016",4413708,"Everton","Sunderland","Everton",145157.97,66432.7,2.18503794065272
"432","12/09/2016",4413708,"Sunderland","Sunderland","Everton",15287.301,4246.22,3.60021407275177
"433","13/02/2017",4414322,"Bournemouth","Bournemouth","Manchester City",75740.27,10032.22,7.54970186060513
"434","13/02/2017",4414322,"Draw","Bournemouth","Manchester City",13556.496,2758.78,4.91394601961737
"435","13/02/2017",4414322,"Manchester City","Bournemouth","Manchester City",86410.2106,59980.92,1.44062829646494
"436","13/03/2017",4413737,"Chelsea","Chelsea","Watford",23.184,20.16,1.15
"437","13/03/2017",4413737,"Watford","Chelsea","Watford",63.3,4.22,15
"438","13/05/2017",4414094,"Bournemouth","Bournemouth","Burnley",10509.0895236988,5473.82,1.91988218898298
"439","13/05/2017",4414094,"Burnley","Bournemouth","Burnley",3541.0406666588,863.24,4.10203496902229
"440","13/05/2017",4414094,"Draw","Bournemouth","Burnley",7022.281,1875.16,3.744896968792
"441","13/05/2017",4414118,"Draw","Middlesbrough","Southampton",862.123,252.96,3.40813962681847
"442","13/05/2017",4414118,"Middlesbrough","Middlesbrough","Southampton",5180.1469991038,1285.16,4.03074091872125
"443","13/05/2017",4414118,"Southampton","Middlesbrough","Southampton",11330.25445336,5464.88,2.07328513221882
"444","13/05/2017",4414328,"Arsenal","Stoke","Arsenal",44750.0266172108,26543.58,1.68590772673508
"445","13/05/2017",4414328,"Draw","Stoke","Arsenal",12733.352,3147.4,4.04567325411451
"446","13/05/2017",4414328,"Stoke","Stoke","Arsenal",15730.958,3079.54,5.10821681160173
"447","13/05/2017",4414390,"Draw","Manchester City","Leicester",24879.445,3600.16,6.91064980445313
"448","13/05/2017",4414390,"Leicester","Manchester City","Leicester",55981.98,4665.74,11.9985211349111
"449","13/05/2017",4414390,"Manchester City","Manchester City","Leicester",22077.5577681144,17780.78,1.24165294031614
"450","13/05/2017",4414430,"Draw","Sunderland","Swansea",831.721,229.28,3.62753401953943
"451","13/05/2017",4414430,"Sunderland","Sunderland","Swansea",11896.463,3057.04,3.89149733075131
"452","13/05/2017",4414430,"Swansea","Sunderland","Swansea",56141.09496308,27612.02,2.03321216495859
"453","13/08/2016",4217319,"Draw","Everton","Tottenham",5409.982,1646.04,3.28666496561444
"454","13/08/2016",4217319,"Everton","Everton","Tottenham",4363.3146,1334.6,3.26938003896299
"455","13/08/2016",4217319,"Tottenham","Everton","Tottenham",31251.6796,13428.64,2.32724085238714
"456","13/08/2016",4217321,"Draw","Hull","Leicester",10101.044,2984.1,3.38495492778392
"457","13/08/2016",4217321,"Hull","Hull","Leicester",24651.084,5486.52,4.49302727411911
"458","13/08/2016",4217321,"Leicester","Hull","Leicester",75458.2298,39594.72,1.90576495552942
"459","13/08/2016",4217322,"Burnley","Burnley","Swansea",7452.179,2817.9,2.64458603924909
"460","13/08/2016",4217322,"Draw","Burnley","Swansea",1080.798,343.42,3.14716091083804
"461","13/08/2016",4217322,"Swansea","Burnley","Swansea",7106.4446,2427.36,2.92764344802584
"462","13/08/2016",4217325,"Draw","Southampton","Watford",3486.71,985.68,3.53736506777047
"463","13/08/2016",4217325,"Southampton","Southampton","Watford",36905.2378,20283.24,1.81949421295612
"464","13/08/2016",4217325,"Watford","Southampton","Watford",22022.8796,4480.94,4.9147901110035
"465","13/08/2016",4217327,"Crystal Palace","Crystal Palace","West Brom",10912.4714,5248.48,2.07916794957778
"466","13/08/2016",4217327,"Draw","Crystal Palace","West Brom",855.389,266.76,3.20658644474434
"467","13/08/2016",4217327,"West Brom","Crystal Palace","West Brom",5634.2342,1347.96,4.17982299178017
"468","13/08/2016",4217357,"Draw","Manchester City","Sunderland",7131.98,1179.24,6.04794613479868
"469","13/08/2016",4217357,"Manchester City","Manchester City","Sunderland",42962.9302,33780.08,1.27184216852062
"470","13/08/2016",4217357,"Sunderland","Manchester City","Sunderland",50494.62,3688.4,13.690114954994
"471","13/08/2016",4217420,"Draw","Middlesbrough","Stoke",2590.845,827.42,3.13123323100723
"472","13/08/2016",4217420,"Middlesbrough","Middlesbrough","Stoke",11863.9902,5092.9,2.32951563941958
"473","13/08/2016",4217420,"Stoke","Middlesbrough","Stoke",8487.806,2417.42,3.51110109124604
"474","13/12/2016",4413944,"Bournemouth","Bournemouth","Leicester",23121.8402,9785.02,2.36298343794903
"475","13/12/2016",4413944,"Draw","Bournemouth","Leicester",60206.567,16983.64,3.54497428113172
"476","13/12/2016",4413944,"Leicester","Bournemouth","Leicester",63942.4638,20857.1,3.06574086522096
"477","13/12/2016",4413950,"Arsenal","Everton","Arsenal",205303.25,107079.4,1.91729921908416
"478","13/12/2016",4413950,"Draw","Everton","Arsenal",87262.543,22958.46,3.80088834355614
"479","13/12/2016",4413950,"Everton","Everton","Arsenal",32095.7968,7885.14,4.07041559186013
"480","14/01/2017",4413868,"Draw","Watford","Middlesbrough",2498.761,817.74,3.0556912955218
"481","14/01/2017",4413868,"Middlesbrough","Watford","Middlesbrough",13213.714,4048.8,3.26361242837384
"482","14/01/2017",4413868,"Watford","Watford","Middlesbrough",12395.101,4909.66,2.52463531079545
"483","14/01/2017",4414050,"Chelsea","Leicester","Chelsea",35994.974,20457.86,1.75946917223991
"484","14/01/2017",4414050,"Draw","Leicester","Chelsea",21634.494,5933.64,3.64607458490909
"485","14/01/2017",4414050,"Leicester","Leicester","Chelsea",47461.374,9564.66,4.96216007678266
"486","14/01/2017",4414155,"Draw","Tottenham","West Brom",25641.2076,4953.24,5.17665358432057
"487","14/01/2017",4414155,"Tottenham","Tottenham","West Brom",48530.9546,35845.04,1.35390990217893
"488","14/01/2017",4414155,"West Brom","Tottenham","West Brom",14756.74,1380.42,10.6900363657438
"489","14/01/2017",4414228,"Burnley","Burnley","Southampton",33276.963,8507.68,3.91140275609802
"490","14/01/2017",4414228,"Draw","Burnley","Southampton",1344.453,403.56,3.33148230746357
"491","14/01/2017",4414228,"Southampton","Burnley","Southampton",5189.1736,2413.04,2.15047143851739
"492","14/01/2017",4414260,"Bournemouth","Hull","Bournemouth",4378.1678,1808.58,2.42077641022238
"493","14/01/2017",4414260,"Draw","Hull","Bournemouth",3015.636,870.98,3.46234815954442
"494","14/01/2017",4414260,"Hull","Hull","Bournemouth",6120.438,1921.88,3.1846098611776
"495","14/01/2017",4414312,"Arsenal","Swansea","Arsenal",70974.3274,46725.34,1.51896866668065
"496","14/01/2017",4414312,"Draw","Swansea","Arsenal",1621.9374,375,4.3251664
"497","14/01/2017",4414312,"Swansea","Swansea","Arsenal",4563.93,707.66,6.44932594748891
"498","14/01/2017",4414336,"Crystal Palace","West Ham","Crystal Palace",3537.76,1110.12,3.18682664937124
"499","14/01/2017",4414336,"Draw","West Ham","Crystal Palace",2280.615,674.64,3.38049181785841
"500","14/01/2017",4414336,"West Ham","West Ham","Crystal Palace",7570.3238,3169.1,2.38879296961282
"501","14/01/2017",4415138,"Draw","Sunderland","Stoke",6524.284,1901.22,3.43163021638737
"502","14/01/2017",4415138,"Stoke","Sunderland","Stoke",8116.704,3462.34,2.34428276830121
"503","14/01/2017",4415138,"Sunderland","Sunderland","Stoke",2315.6232,722.58,3.2046599684464
"504","14/05/2017",4414296,"Draw","Tottenham","Manchester Utd",22342.269,5819.36,3.83930002611971
"505","14/05/2017",4414296,"Manchester Utd","Tottenham","Manchester Utd",112835.1282,20198.24,5.58638417010591
"506","14/05/2017",4414296,"Tottenham","Tottenham","Manchester Utd",94454.4401477596,56108.72,1.6834181950285
"507","14/05/2017",4414382,"Draw","West Ham","Liverpool",3339.206,814.22,4.10111026503893
"508","14/05/2017",4414382,"Liverpool","West Ham","Liverpool",12894.9411096518,7936.8,1.62470279075343
